Canal,Dispositivo,Descricao,Temp_Range,Simplex_Range,Media,Atual_Simplex,Atual_Perc,Pico_Simplex,Pico_Perc,Status,Tipo,Atual_Temp,Pico_Temp
M5,139,N1-L05-139-DF-FUNDO CHECK IN 2-1P-PE,,132,64,64,0%,67,0%,NOR,DF,,
M5,140,N1-L05-140-DF-FUNDO CHECK IN 2-1P-PE,,125,57,55,0%,59,0%,NOR,DF,,
M5,141,N1-L05-141-DF-FUNDO CHECK IN 2-1P-PE,,139,71,71,0%,75,4%,NOR,DF,,
M5,145,N1-L05-145-DF-WC FEMININO-1P-PE,,139,71,71,0%,71,0%,NOR,DF,,
M5,146,N1-L05-146-DF-WC FRALDARIO-1P-PE,,132,64,65,0%,0,0%,NOR,DF,,
M5,147,N1-L05-147-DF-WC FRALDARIO-1P-PE,,137,69,69,0%,255,100%,NOR,DF,,
M5,148,N1-L05-148-DF-WC MASCULINO-1P-PE,,136,68,70,0%,0,0%,NOR,DF,,
M5,149,N1-L05-149-DF-SALA TECNICA TP4-1P-PE,,143,75,76,0%,0,0%,NOR,DF,,
M5,150,N1-L05-150-DF-X-1P-PE,,142,74,76,0%,0,0%,NOR,DF,,
M5,151,N1-L05-151-DF-SALA EXT RUA VAZIA-1P-P,,140,72,73,0%,94,28%,NOR,DF,,
M5,153,N1-L05-153-DF-BALCOES CHECK-IN 02-1P-,,132,64,64,0%,64,0%,NOR,DF,,
M5,154,N1-L05-154-DF-DF-ESTEIRAS CHECK-IN 02,,154,86,84,0%,88,0%,NOR,DF,,
M5,155,N1-L05-155-DF-DF-ESTEIRAS CHECK-IN 02,,145,77,75,0%,79,0%,NOR,DF,,
M5,156,N1-L05-156-DF-CHECK-IN 02 FINAL-1P-PE,,125,57,255,100%,0,0%,NOR,DF,,
M5,157,N1-L05-157-DF-CHECK-IN 02 FINAL-1P-PE,,134,66,66,0%,70,0%,NOR,DF,,
M5,158,N1-L05-158-DF-DF-ESTEIRAS CHECK-IN 02,,146,78,78,0%,78,0%,NOR,DF,,
M5,159,N1-L05-159-DF-ESTEIRAS CHECK-IN 02-1P,,129,61,61,0%,64,0%,NOR,DF,,
M5,160,N1-L05-160-DF-BALCOES CHECK-IN 02-1P-,,119,51,51,0%,51,0%,NOR,DF,,
M5,161,N1-L05-161-DF-SALA VAZIA-1P-PE,,127,59,59,0%,61,0%,NOR,DF,,
M5,162,N1-L05-162-DF-ESTEIRAS CHECK-IN 02-1P,,135,67,68,0%,68,0%,NOR,DF,,
M5,163,N1-L05-163-DF-BALCOES CHECK-IN 02-1P-,,125,57,59,0%,59,0%,NOR,DF,,
M5,164,N1-L05-164-DF-X-1P-PE,,143,75,75,0%,79,4%,NOR,DF,,
M5,172,N1-L05-172-DF-BALCOES CHECK-IN 02-1P-,,128,60,64,4%,64,4%,NOR,DF,,
M5,211,N1-L05-211-DF-X-1P-PE,,132,64,64,0%,69,4%,NOR,DF,,
M5,250,N1-L05-250-DF-WC FEMININO PNE-1P-PE,,144,76,76,0%,255,100%,NOR,DF,,
M6,2,N1-L06-002-DF-CASA MAQ SM-301-2P-PE,,146,78,79,0%,255,100%,NOR,DF,,
M6,3,N1-L06-003-DF-CASA MAQ SM-301-2P-PE,,138,70,70,0%,255,100%,NOR,DF,,
M6,5,N1-L06-005-DF-CASA MAQ SM-301-2P-PE,,153,85,85,0%,0,0%,NOR,DF,,
M6,6,N1-L06-006-DF-CASA MAQ SM-301-2P-PE,,146,78,78,0%,255,100%,NOR,DF,,
M6,7,N1-L06-007-DF-CASA MAQ SM-301-2P-PE,,149,81,81,0%,97,20%,NOR,DF,,
M6,8,N1-L06-008-DF-CASA MAQ SM-301-2P-PE,,139,71,71,0%,0,0%,NOR,DF,,
M6,9,N1-L06-009-DF-CASA MAQ SM-301-2P-PE,,145,77,76,0%,76,0%,NOR,DF,,
M6,11,N1-L06-011-DF-CASA MAQ SM-301-2P-PE,,137,69,69,0%,0,0%,NOR,DF,,
M6,12,N1-L06-012-DF-CASA MAQ SM-301-2P-PE,,149,81,82,0%,113,44%,NOR,DF,,
M6,14,N1-L06-014-DF-CASA GOVERNADOR-2P-PE,,135,67,67,0%,67,0%,NOR,DF,,
M6,17,N1-L06-017-DF-POLICIA FEDERAL-2P-PE,,132,64,64,0%,92,36%,NOR,DF,,
M6,18,N1-L06-018-DF-SALA FRENTE WC RX-2P-PE,,148,80,80,0%,0,0%,NOR,DF,,
M6,19,N1-L06-019-DF-WC PROXIMO RX PNE-2P-PE,,154,86,87,0%,94,8%,NOR,DF,,
M6,20,N1-L06-020-DF-WC PROXIMO RX  -2P-PE,,147,79,80,0%,98,24%,NOR,DF,,
M6,21,N1-L06-021-DF-WC PROXIMO RX -2P-PE,,157,89,89,0%,90,0%,NOR,DF,,
M6,22,N1-L06-022-DF-WC PROXIMO RX -2P-PE,,146,78,78,0%,79,0%,NOR,DF,,
M6,23,N1-L06-023-DF-X-2P-PE,,148,80,80,0%,81,0%,NOR,DF,,
M6,25,N1-L06-025-DF-AREA DO RX -2P-PE,,138,70,71,0%,72,0%,NOR,DF,,
M6,26,N1-L06-026-DF-AREA DO RX -2P-PE,,144,76,77,0%,77,0%,NOR,DF,,
M6,27,N1-L06-027-DF-AREA DO RX -2P-PE,,148,80,80,0%,255,100%,NOR,DF,,
M6,28,N1-L06-028-DF-AREA DO RX FILAS -2P-PE,,148,80,80,0%,255,100%,NOR,DF,,
M6,29,N1-L06-029-DF-AREA DO RX FILAS -2P-PE,,141,73,73,0%,255,100%,NOR,DF,,
M6,31,N1-L06-031-DF-AREA DO RX FILAS -2P-PE,,133,65,65,0%,255,100%,NOR,DF,,
M6,32,N1-L06-032-DF-AREA DO RX FILAS -2P-PE,,139,71,71,0%,255,100%,NOR,DF,,
M6,33,N1-L06-033-DF-AREA DO RX -2P-PE,,148,80,80,0%,83,0%,NOR,DF,,
M6,34,N1-L06-034-DF-AREA DO RX -2P-PE,,137,69,69,0%,72,0%,NOR,DF,,
M6,35,N1-L06-035-DF-AREA DO RX  -2P-PE,,147,79,80,0%,82,0%,NOR,DF,,
M6,36,N1-L06-036-DF-AREA DO RX -2P-PE,,139,71,71,0%,76,4%,NOR,DF,,
M6,37,N1-L06-037-DF-SALA TECNICA RX -2P-PE,,137,69,69,0%,71,0%,NOR,DF,,
M6,38,N1-L06-038-DF-AREA DO RX -2P-PE,,154,86,87,0%,89,0%,NOR,DF,,
M6,39,N1-L06-039-DF-AREA DO RX -2P-PE,,142,74,74,0%,75,0%,NOR,DF,,
M6,40,N1-L06-040-DF-AREA DO RX -2P-PE,,146,78,78,0%,255,100%,NOR,DF,,
M6,41,N1-L06-041-DF-AREA DO RX FILAS -2P-PE,,151,83,84,0%,255,100%,NOR,DF,,
M6,42,N1-L06-042-DF-AREA DO RX FILAS -2P-PE,,124,56,56,0%,255,100%,NOR,DF,,
M6,43,N1-L06-043-DF-AREA DO RX FILAS -2P-PE,,148,80,81,0%,255,100%,NOR,DF,,
M6,44,N1-L06-044-DF-AREA DO RX FILAS -2P-PE,,136,68,68,0%,255,100%,NOR,DF,,
M6,45,N1-L06-045-DF-AREA DO RX -2P-PE,,141,73,73,0%,255,100%,NOR,DF,,
M6,46,N1-L06-046-DF-WC PROXIMO RX PNE-2P-PE,,144,76,75,0%,108,44%,NOR,DF,,
M6,47,N1-L06-047-DF-AREA DO RX -2P-PE,,153,85,85,0%,88,0%,NOR,DF,,
M6,48,N1-L06-048-DF-ENTRADA EMBARQUE -2P-PE,,143,75,76,0%,76,0%,NOR,DF,,
M6,49,N1-L06-049-DF-ENTRADA EMBARQUE -2P-PE,,140,72,72,0%,255,100%,NOR,DF,,
M6,51,N1-L06-051-DF-ENTRADA EMBARQUE -2P-PE,,143,75,76,0%,255,100%,NOR,DF,,
M6,52,N1-L06-052-DF-X-2P-PE,,144,76,76,0%,255,100%,NOR,DF,,
M6,53,N1-L06-053-DF-ENTRADA EMBARQUE -2P-PE,,155,87,87,0%,255,100%,NOR,DF,,
M6,54,N1-L06-054-DF-ENTRADA EMBARQUE -2P-PE,,139,71,71,0%,255,100%,NOR,DF,,
M6,55,N1-L06-055-DF-ENTRADA EMBARQUE -2P-PE,,135,67,67,0%,255,100%,NOR,DF,,
M6,56,N1-L06-056-DF-ENTRADA EMBARQUE -2P-PE,,132,64,64,0%,255,100%,NOR,DF,,
M6,57,N1-L6-57-DF-AREA DO EMBARQUE -2P-PE,,130,62,62,0%,255,100%,NOR,DF,,
M6,58,N1-L06-058-DF-SL DESCANSO SEGURAN -2P,,134,66,66,0%,255,100%,NOR,DF,,
M6,59,N1-L06-059-DF-SL DESCANSO SEGURAN -2P,,135,67,67,0%,255,100%,NOR,DF,,
M6,60,N1-L06-060-DF-SL DESCANSO SEGURAN -2P,,155,87,88,0%,255,100%,NOR,DF,,
M6,61,N1-L06-061-DF-WC FEMININO -2P-PE,,138,70,69,0%,0,0%,NOR,DF,,
M6,62,N1-L06-062-DF-WC  FRALDARIO -2P-PE,,152,84,84,0%,255,100%,NOR,DF,,
M6,63,N1-L06-063-DF-SL DESCANSO SEGURAN -2P,,129,61,62,0%,255,100%,NOR,DF,,
M6,64,N1-L06-064-DF-SL DESCANSO SEGURAN -2P,,144,76,76,0%,255,100%,NOR,DF,,
M6,65,N1-L6-65-DF-EMBARQUE PROX ELEVADOR-2P,,140,72,72,0%,255,100%,NOR,DF,,
M6,66,N1-L6-66-DF-EMBARQUE PROX ELEVADOR-2P,,131,63,64,0%,255,100%,NOR,DF,,
M6,69,N1-L06-069-DF-EMBARQ PROX ESC ROL-2P-,,130,62,62,0%,255,100%,NOR,DF,,
M6,70,N1-L06-070-DF-CORREDOR WC -2P-PE,,146,78,78,0%,255,100%,NOR,DF,,
M6,71,N1-L06-071-DF-WC FEMINI FRENTE PF-2P-,,140,72,73,0%,73,0%,NOR,DF,,
M6,73,N1-L6-73-DF-EMBARQUE PROX ELEVADOR-2P,,129,61,62,0%,255,100%,NOR,DF,,
M6,74,N1-L6-74-DF-EMBARQUE PROX ELEVADOR-2P,,136,68,68,0%,255,100%,NOR,DF,,
M6,75,N1-L6-75-DF-EMBARQUE PROX ELEVADOR-2P,,141,73,73,0%,255,100%,NOR,DF,,
M6,76,N1-L6-76-DF-EMBARQUE PROX ELEVADOR-2P,,141,73,73,0%,255,100%,NOR,DF,,
M6,77,N1-L06-077-DF-AREA DO EMBARQUE -2P-PE,,144,76,77,0%,255,100%,NOR,DF,,
M6,78,N1-L06-078-DF-WC MASCULINO -2P-PE,,141,73,73,0%,255,100%,NOR,DF,,
M6,79,N1-L06-079-DF-AREA DO EMBARQUE -2P-PE,,138,70,70,0%,70,0%,NOR,DF,,
M6,80,N1-L06-080-DF-AREA DO EMBARQUE -2P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M6,85,N1-L06-085-DF-CASA DE MAQUINAS-2P-PE,,129,61,61,0%,255,100%,NOR,DF,,
M6,87,N1-L06-087-DF-POLICIA FEDERAL-2P-PE,,136,68,68,0%,96,40%,NOR,DF,,
M6,88,N1-L06-088-DF-CASA DE MAQUINAS-2P-PE,,118,50,50,0%,51,0%,NOR,DF,,
M6,91,N1-L06-091-DF-CASA DE MAQUINAS-2P-PE,,138,70,72,0%,255,100%,NOR,DF,,
M6,92,N1-L06-092-DF-CASA DE MAQUINAS-2P-PE,,134,66,66,0%,255,100%,NOR,DF,,
M6,93,N1-L06-093-DF-CASA DE MAQUINAS-2P-PE,,128,60,60,0%,255,100%,NOR,DF,,
M6,95,N1-L06-095-DF-CASA DE MAQUINAS-2P-PE,,128,60,60,0%,255,100%,NOR,DF,,
M6,97,N1-L06-097-DF-CASA DE MAQUINAS-2P-PE,,144,76,77,0%,97,28%,NOR,DF,,
M6,98,N1-L06-098-DF-CASA DE MAQUINAS-2P-PE,,133,65,64,0%,255,100%,NOR,DF,,
M6,99,N1-L06-099-DF-CASA DE MAQUINAS-2P-PE,,138,70,69,0%,255,100%,NOR,DF,,
M6,100,N1-L06-100-DF-CASA DE MAQUINAS-2P-PE,,135,67,67,0%,255,100%,NOR,DF,,
M6,101,N1-L06-101-DF-CASA DE MAQUINAS-2P-PE,,131,63,67,4%,255,100%,NOR,DF,,
M6,103,N1-L06-103-DF-CASA DE MAQUINAS-2P-PE,,129,61,65,4%,255,100%,NOR,DF,,
M6,104,N1-L06-104-DF-CASA DE MAQUINAS-2P-PE,,131,63,63,0%,255,100%,NOR,DF,,
M6,106,N1-L06-106-DF-CASA DE MAQUINAS-2P-PE,,131,63,63,0%,255,100%,NOR,DF,,
M6,107,N1-L06-107-DF-CASA DE MAQUINAS-2P-PE,,124,56,57,0%,255,100%,NOR,DF,,
M6,109,N1-L06-109-DF-CASA DE MAQUINAS-2P-PE,,132,64,64,0%,68,0%,NOR,DF,,
M6,110,N1-L06-110-DF-CASA DE MAQUINAS-2P-PE,,136,68,68,0%,72,0%,NOR,DF,,
M6,111,N1-L06-111-DF-CASA DE MAQUINAS-2P-PE,,136,68,68,0%,255,100%,NOR,DF,,
M6,113,N1-L06-113-DF-CASA DE MAQUINAS-2P-PE,,127,59,60,0%,255,100%,NOR,DF,,
M6,114,N1-L06-114-DF-CASA DE MAQUINAS-2P-PE,,124,56,56,0%,255,100%,NOR,DF,,
M6,115,N1-L06-115-DF-CASA DE MAQUINAS-2P-PE,,151,83,83,0%,0,0%,NOR,DF,,
M6,116,N1-L06-116-DF-X-2P-PE,,151,83,85,0%,0,0%,NOR,DF,,
M6,118,N1-L6-118-DF-SL TECNICA TTE  20-2P-PE,,154,86,86,0%,255,100%,NOR,DF,,
M6,119,N1-L06-119-DF-EMBAR PROX ELEVADOR-2P-,,156,88,89,0%,255,100%,NOR,DF,,
M6,120,N1-L06-120-DF-CASA DE MAQUINAS-2P-PE,,122,54,54,0%,56,0%,NOR,DF,,
M6,121,N1-L06-121-DF-AUDITORIO -2P-PE,,139,71,71,0%,0,0%,NOR,DF,,
M6,122,N1-L06-122-DF-AUDITORIO -2P-PE,,137,69,71,0%,0,0%,NOR,DF,,
M6,123,N1-L06-123-DF-AUDITORIO -2P-PE,,131,63,64,0%,64,0%,NOR,DF,,
M6,124,N1-L06-124-DF-AUDITORIO -2P-PE,,148,80,80,0%,80,0%,NOR,DF,,
M6,127,N1-L06-127-DF-AUDITORIO -2P-PE,,136,68,68,0%,69,0%,NOR,DF,,
M6,128,N1-L06-128-DF-AUDITORIO -2P-PE,,148,80,81,0%,81,0%,NOR,DF,,
M6,129,N1-L06-129-DF-POLICIA FEDERAL-2P-PE,,136,68,68,0%,68,0%,NOR,DF,,
M6,130,N1-L06-130-DF-POLICIA FEDERAL-2P-PE,,125,57,58,0%,58,0%,NOR,DF,,
M6,131,N1-L06-131-DF-POLICIA FEDERAL-2P-PE,,147,79,79,0%,79,0%,NOR,DF,,
M6,134,N1-L06-134-DF-WC FEMINI FRENTE PF-2P-,,137,69,69,0%,69,0%,NOR,DF,,
M6,135,N1-L06-135-DF-X-2P-PE,,146,78,78,0%,79,0%,NOR,DF,,
M6,136,N1-L06-136-DF-CASA GOVERNADOR-2P-PE,,129,61,62,0%,62,0%,NOR,DF,,
M6,137,N1-L06-137-DF-CASA GOVERNADOR-2P-PE,,141,73,73,0%,73,0%,NOR,DF,,
M6,138,N1-L06-138-DF-CASA GOVERNADOR-2P-PE,,129,61,61,0%,62,0%,NOR,DF,,
M6,139,N1-L06-139-DF-POLICIA FEDERAL-2P-PE,,133,65,65,0%,65,0%,NOR,DF,,
M6,140,N1-L06-140-DF-POLICIA FEDERAL-2P-PE,,128,60,60,0%,60,0%,NOR,DF,,
M6,141,N1-L06-141-DF-POLICIA FEDERAL-2P-PE,,127,59,60,0%,60,0%,NOR,DF,,
M6,142,N1-L06-142-DF-POLICIA FEDERAL-2P-PE,,138,70,70,0%,71,0%,NOR,DF,,
M6,143,N1-L06-143-DF-WC MASCU FRENTE PF-2P-P,,138,70,70,0%,70,0%,NOR,DF,,
M6,144,N1-L06-144-DF-CASA GOVERNADOR-2P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M6,145,N1-L06-145-DF-CASA GOVERNADOR-2P-PE,,137,69,70,0%,70,0%,NOR,DF,,
M6,146,N1-L06-146-DF-CASA GOVERNADOR-2P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M6,148,N1-L06-148-DF-X-2P-PE,,136,68,68,0%,69,0%,NOR,DF,,
M6,149,N1-L06-149-DF-CASA GOVERNADOR-2P-PE,,139,71,71,0%,72,0%,NOR,DF,,
M6,150,N1-L06-150-DF-CASA GOVERNADOR-2P-PE,,134,66,66,0%,67,0%,NOR,DF,,
M6,152,N1-L06-152-DF-POLICIA FEDERAL-2P-PE,,145,77,77,0%,78,0%,NOR,DF,,
M6,153,N1-L06-153-DF-POLICIA FEDERAL-2P-PE,,122,54,54,0%,54,0%,NOR,DF,,
M6,154,N1-L06-154-DF-POLICIA FEDERAL-2P-PE,,138,70,70,0%,70,0%,NOR,DF,,
M6,155,N1-L06-155-DF-POLICIA FEDERAL-2P-PE,,141,73,73,0%,74,0%,NOR,DF,,
M6,156,N1-L06-156-DF-POLICIA FEDERAL-2P-PE,,144,76,76,0%,77,0%,NOR,DF,,
M6,157,N1-L06-157-DF-POLICIA FEDERAL-2P-PE,,136,68,68,0%,68,0%,NOR,DF,,
M6,164,N1-L06-164-DF-SALA AIS -2P-PE,,134,66,66,0%,66,0%,NOR,DF,,
M6,165,N1-L06-165-DF-POLICIA FEDERAL-2P-PE,,144,76,77,0%,77,0%,NOR,DF,,
M6,166,N1-L06-166-DF-PROX PORTA BLINDEX -2P-,,148,80,81,0%,81,0%,NOR,DF,,
M6,168,N1-L06-168-DF-FRENTE SALA ANAC-2P-PE,,150,82,82,0%,83,0%,NOR,DF,,
M6,169,N1-L06-169-DF-SALA ANAC-2P-PE,,130,62,62,0%,63,0%,NOR,DF,,
M6,170,N1-L06-170-DF-SALA ANAC-2P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M6,172,N1-L06-172-DF-ACESSO PORTA BLINDEX-2P,,141,73,74,0%,74,0%,NOR,DF,,
M6,173,N1-L06-173-DF-SALA ANAC-2P-PE,,138,70,70,0%,71,0%,NOR,DF,,
M6,174,N1-L06-174-DF-SALA ANAC-2P-PE,,143,75,75,0%,79,4%,NOR,DF,,
M6,176,N1-L6-176-DF-CORR WC PORTA BLINDEX-2P,,129,61,61,0%,61,0%,NOR,DF,,
M6,179,N1-L06-179-DF-SALA ANAC-2P-PE,,138,70,71,0%,71,0%,NOR,DF,,
M6,180,N1-L06-180-DF-SALA ANAC-2P-PE,,145,77,78,0%,78,0%,NOR,DF,,
M6,181,N1-L06-181-DF-SL DESCANSO SEGURAN -2P,,146,78,78,0%,255,100%,NOR,DF,,
M6,182,N1-L06-182-DF-SL DESCANSO SEGURAN -2P,,150,82,82,0%,255,100%,NOR,DF,,
M6,183,N1-L06-183-DF-CASA GOVERNADOR-2P-PE,,128,60,61,0%,61,0%,NOR,DF,,
M6,184,N1-L06-184-DF-CASA GOVERNADOR-2P-PE,,129,61,62,0%,62,0%,NOR,DF,,
M6,185,N1-L06-185-DF-CASA GOVERNADOR-2P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M6,187,N1-L06-187-DF-AREA DO RX FILAS -2P-PE,,135,67,67,0%,255,100%,NOR,DF,,
M6,188,N1-L06-188-DF-AREA DO RX FILAS -2P-PE,,136,68,68,0%,255,100%,NOR,DF,,
M6,189,N1-L06-189-DF-AREA DO RX  -2P-PE,,134,66,66,0%,68,0%,NOR,DF,,
M6,190,N1-L06-190-DF-AREA DO RX  -2P-PE,,132,64,64,0%,65,0%,NOR,DF,,
M6,191,N1-L06-191-DF-AREA DO RX -2P-PE,,149,81,81,0%,83,0%,NOR,DF,,
M6,192,N1-L06-192-DF-AREA DO RX -2P-PE,,152,84,84,0%,87,0%,NOR,DF,,
M6,193,N1-L06-193-DF-AREA DO RX FILAS -2P-PE,,149,81,82,0%,255,100%,NOR,DF,,
M6,194,N1-L06-194-DF-AREA DO RX FILAS -2P-PE,,141,73,73,0%,255,100%,NOR,DF,,
M6,195,N1-L06-195-DF-AREA DO RX FILAS -2P-PE,,124,56,57,0%,255,100%,NOR,DF,,
M6,196,N1-L06-196-DF-AREA DO RX FILAS -2P-PE,,144,76,76,0%,255,100%,NOR,DF,,
M6,197,N1-L06-197-DF-AREA DO RX FILAS -2P-PE,,137,69,69,0%,255,100%,NOR,DF,,
M6,198,N1-L06-198-DF-AREA DO RX FILAS -2P-PE,,137,69,69,0%,255,100%,NOR,DF,,
M6,199,N1-L06-199-DF-AREA DO RX -2P-PE,,135,67,67,0%,255,100%,NOR,DF,,
M6,200,N1-L06-200-DF-AREA DO RX -2P-PE,,155,87,87,0%,88,0%,NOR,DF,,
M6,201,N1-L06-201-DF-AREA DO RX FILAS -2P-PE,,132,64,64,0%,255,100%,NOR,DF,,
M6,202,N1-L06-202-DF-AREA DO RX FILAS -2P-PE,,131,63,63,0%,168,100%,NOR,DF,,
M6,203,N1-L06-203-DF-AREA DO RX FILAS -2P-PE,,129,61,61,0%,255,100%,NOR,DF,,
M6,204,N1-L06-204-DF-AREA DO RX -2P-PE,,142,74,75,0%,76,0%,NOR,DF,,
M6,205,N1-L06-205-DF-AREA DO RX -2P-PE,,136,68,68,0%,69,0%,NOR,DF,,
M6,206,N1-L06-206-DF-WC PROXIMO RX -2P-PE,,146,78,78,0%,95,20%,NOR,DF,,
M6,207,N1-L06-207-DF-ENTRADA EMBARQUE -2P-PE,,146,78,79,0%,255,100%,NOR,DF,,
M6,208,N1-L06-208-DF-ENTRADA EMBARQUE -2P-PE,,138,70,70,0%,255,100%,NOR,DF,,
M6,209,N1-L06-209-DF-ENTRADA EMBARQUE -2P-PE,,146,78,78,0%,255,100%,NOR,DF,,
M6,210,N1-L06-210-DF-ENTRADA EMBARQUE -2P-PE,,136,68,68,0%,77,0%,NOR,DF,,
M6,211,N1-L06-211-DF-SL TECNICA TTE  20-2P-P,,142,74,76,0%,0,0%,NOR,DF,,
M6,222,N1-L06-222-DF-WC  FRALDARIO -2P-PE,,143,75,75,0%,255,100%,NOR,DF,,
M6,223,N1-L06-223-DF-WC FEMININO -2P-PE,,135,67,67,0%,0,0%,NOR,DF,,
M6,224,N1-L06-224-DF-SL DENTRO AUDITORIO-2P-,,168,100,96,0%,96,0%,NOR,DF,,
M6,225,N1-L06-225-DF-CORREDOR WC -2P-PE,,133,65,65,0%,255,100%,NOR,DF,,
M6,226,N1-L06-226-DF-WC MASCULINO -2P-PE,,130,62,62,0%,255,100%,NOR,DF,,
M6,227,N1-L06-227-DF-WC PROXIMO RX -2P-PE,,153,85,86,0%,255,0%,NOR,DF,,
M6,228,N1-L06-228-DF-WC PROXIMO RX -2P-PE,,154,86,86,0%,168,100%,NOR,DF,,
M6,229,N1-L06-229-DF-WC PROXIMO RX -2P-PE,,132,64,64,0%,92,40%,NOR,DF,,
M6,230,N1-L06-230-DF-CASA MAQ AR CONDICIN-2P,,157,89,89,0%,0,0%,NOR,DF,,
M6,231,N1-L06-231-DF-CASA MAQ AR CONDICIN-2P,,157,89,89,0%,0,0%,NOR,DF,,
M6,232,N1-L06-232-DF-CASA MAQ AR CONDICIN-2P,,143,75,75,0%,0,0%,NOR,DF,,
M6,233,N1-L06-233-DF-CASA MAQ AR CONDICIN-2P,,148,80,80,0%,0,0%,NOR,DF,,
M6,234,N1-L06-234-DF-CASA MAQ AR CONDICIN-2P,,149,81,81,0%,0,0%,NOR,DF,,
M6,237,N1-L06-237-DF-CASA MAQ AR CONDICIN-2P,,143,75,75,0%,0,0%,NOR,DF,,
M6,238,N1-L06-238-DF-EMBAR PROX ELEVADOR-2P-,,137,69,70,0%,255,100%,NOR,DF,,
M6,239,N1-L06-239-DF-SALA  DE REVISTA RX -2P,,123,55,56,0%,120,44%,NOR,DF,,
M6,240,N1-L06-240-DF-AREA DO RX FILAS -2P-PE,,142,74,74,0%,255,100%,NOR,DF,,
M6,241,N1-L06-241-DF-SALA  DE REVISTA RX -2P,,138,70,69,0%,85,20%,NOR,DF,,
M6,242,N1-L06-242-DF-CASA MAQ SM-301-2P-PE,,142,74,73,0%,78,4%,NOR,DF,,
M6,243,N1-L06-243-DF-AREA DO RX -2P-PE,,136,68,68,0%,70,0%,NOR,DF,,
M6,244,N1-L06-244-DF-WC SL DEP MATERIAIS -2P,,136,68,68,0%,255,100%,NOR,DF,,
M6,245,N1-L06-245-DF-SL DESCANSO SEGURAN -2P,,137,69,69,0%,255,100%,NOR,DF,,
M6,246,N1-L06-246-DF-ENTRADA EMBARQUE -2P-PE,,137,69,70,0%,74,4%,NOR,DF,,
M6,247,N1-L06-247-DF-WC PROXIMO RX -2P-PE,,142,74,75,0%,92,24%,NOR,DF,,
M6,249,N1-L06-249-DF-CASA MAQ SM-301-2P-PE,,135,67,66,0%,255,100%,NOR,DF,,
M6,250,N1-L06-250-DF-CASA MAQ SM-301-2P-PE,,146,78,78,0%,255,100%,NOR,DF,,
M7,1,N1-L07-001-DF-WC MASCULINO CCO-3P-PE,,146,78,78,0%,79,0%,NOR,DF,,
M7,2,N1-L07-002-DF-WC FEMININO CCO-3P-PE,,150,82,83,0%,83,0%,NOR,DF,,
M7,3,N1-L07-003-DF-WC FEMININO CCO-3P-PE,,126,58,59,0%,69,12%,NOR,DF,,
M7,4,N1-L07-004-DF-WC MASCULINO CCO-3P-PE,,140,72,72,0%,73,0%,NOR,DF,,
M7,5,N1-L07-005-DT-CASA MAQ AR CONDICIO-3P,57,187,,77,,92,,NOR,DT,25,30
M7,6,N1-L07-006-DF-SALA TECNICA CCO-3P-PE,,130,62,62,0%,63,0%,NOR,DF,,
M7,7,N1-L07-007-DF-SALA REUNIAO-3P-PE,,126,58,58,0%,64,4%,NOR,DF,,
M7,8,N1-L07-008-DF-COPA CCO-3P-PE,,146,78,78,0%,79,0%,NOR,DF,,
M7,9,N1-L07-009-DF-SALA COMPUTAR CCO-3P-PE,,135,67,67,0%,67,0%,NOR,DF,,
M7,10,N1-L07-010-DF-SALA COMPUTAR CCO-3P-PE,,137,69,69,0%,74,4%,NOR,DF,,
M7,11,N1-L07-011-DF-CCO-3P-PE,,132,64,64,0%,69,4%,NOR,DF,,
M7,12,N1-L07-012-DF-CCO-3P-PE,,137,69,69,0%,70,0%,NOR,DF,,
M7,13,N1-L07-013-DF-CCO-3P-PE,,132,64,65,0%,65,0%,NOR,DF,,
M7,14,N1-L07-014-DF-CCO-3P-PE,,134,66,66,0%,67,0%,NOR,DF,,
M7,15,N1-L07-015-DF-CCO-3P-PE,,135,67,67,0%,76,12%,NOR,DF,,
M7,16,N1-L07-016-DF-CCO-3P-PE,,127,59,59,0%,60,0%,NOR,DF,,
M7,17,N1-L07-017-DF-CCO-3P-PE,,146,78,78,0%,94,20%,NOR,DF,,
M7,18,N1-L07-018-DF-CCO-3P-PE,,139,71,71,0%,72,0%,NOR,DF,,
M7,19,N1-L07-019-DF-CCO-3P-PE,,128,60,60,0%,61,0%,NOR,DF,,
M7,20,N1-L07-020-DF-CIRCULACAO CCO-3P-PE,,139,71,71,0%,72,0%,NOR,DF,,
M7,21,N1-L07-021-DF-CCO-3P-PE,,132,64,65,0%,65,0%,NOR,DF,,
M7,22,N1-L07-022-DF-CIRCULACAO MANUT-2P-PE,,129,61,60,0%,0,0%,NOR,DF,,
M7,23,N1-L07-023-DF-CIRCULACAO MANUT-2P-PE,,140,72,72,0%,72,0%,NOR,DF,,
M7,24,N1-L07-024-DF-CORREDOR PROX MANUT-2P-,,129,61,61,0%,0,0%,NOR,DF,,
M7,25,N1-L07-025-DF-CORREDOR PROX MANUT-2P-,,127,59,59,0%,0,0%,NOR,DF,,
